"FIPS","State","County","Deaths","Years_of_Potential_Life_Lost_Rate","Average_Number_of_Mentally_Unhealthy_Days","Primary_Care_Physicians_Rate","Mental_Health_Provider_Rate","Dentist_Rate","Preventable_Hospitalization_Rate","Pct_with_Annual_Mammogram","Pct_Uninsured","Pct_Households_with_Broadband_Access","Num_Completed_High_School"
"20207","Kansas","Woodson",NA,NA,5.5929349606,NA,32.10273,32.16468,1172,47,9.4972067039,82.463295269,2149
"20209","Kansas","Wyandotte",2914,11750.940962,5.4428372885,55.67329,191.79458,44.0433,4093,40,15.122528405,86.659264218,86859
"21001","Kentucky","Adair",440,13988.807907,5.4997990931,26.41031,275.12458,15.73399,3681,40,7.3712318179,84.68365302,10986
"21003","Kentucky","Allen",464,12023.225565,5.5062293833,14.42516,87.20397,28.20212,3441,38,6.4347024598,78.820682629,12445
"21005","Kentucky","Anderson",447,9892.1302688,5.0861014487,29.12419,93.44655,41.28137,3362,37,5.927171977,87.552653749,15297
"21007","Kentucky","Ballard",169,12005.72314,5.4971381081,NA,26.37826,26.14379,3569,48,6.4772535092,85.966036527,5163
"21009","Kentucky","Barren",937,10308.087441,5.7134497747,69.59411,244.401,33.44183,3166,41,7.7409771127,84.976630314,26708
"21011","Kentucky","Bath",328,16750.111254,5.646149986,15.6519,277.45665,7.79484,3527,35,6.2767068654,83.57579591,6935
"21013","Kentucky","Bell",851,19303.442423,6.0321728699,50.29759,60.04203,72.1317,4664,29,6.9634703196,76.947302121,13337
"21015","Kentucky","Boone",1746,7097.9996013,4.7643175946,58.94682,148.75868,68.29963,3588,48,4.7098878075,92.850757832,85033
"21017","Kentucky","Bourbon",442,11509.108838,5.4489092395,64.26418,139.06824,74.65286,2692,47,7.4756432675,84.621062992,12020
"21019","Kentucky","Boyd",1244,13628.044269,5.425166105,100.21086,779.91051,72.74995,5281,42,6.0454223626,86.385149348,30554
"21021","Kentucky","Boyle",612,10411.34779,5.2843600296,58.5423,277.52678,80.89568,2885,38,6.0159165505,85.922412333,18945
"21023","Kentucky","Bracken",199,13860.045796,5.6197520382,11.84975,11.86803,35.49456,3139,40,6.186759179,86.209010113,5140
"21025","Kentucky","Breathitt",457,18853.303253,5.975972455,44.27064,239.3268,14.98015,6636,18,6.6528458349,78.506869125,7837
"21027","Kentucky","Breckinridge",517,12214.588407,5.6170199129,24.2119,89.94509,14.3246,4035,39,8.1605432278,79.560612005,12346
"21029","Kentucky","Bullitt",1402,10263.280952,5.2115771773,18.09016,104.87492,33.39854,3304,48,4.8720054165,90.167064439,53110
"21031","Kentucky","Butler",286,11443.182472,5.9097599044,8.13405,153.53535,8.13339,3211,40,9.2969145169,78.645033984,7113
"21033","Kentucky","Caldwell",287,12822.07905,5.5629060692,23.76426,87.64242,39.77725,3535,43,6.8016774062,84.653942549,7911
"21035","Kentucky","Calloway",651,10108.460998,5.2953830952,47.92332,133.22884,47.76436,3072,44,7.1491428773,82.480445446,21365
"21037","Kentucky","Campbell",1348,8182.5316493,4.8586562989,53.73455,179.2918,50.37513,3747,51,4.8343707142,90.33951876,60920
"21039","Kentucky","Carlisle",132,12948.345647,5.681327674,41.74494,NA,21.18644,2128,32,8.3421610169,86.407249467,3010
"21041","Kentucky","Carroll",258,14552.796149,5.70752139,27.61668,91.01666,27.42732,3738,36,6.8254847645,80.229997553,6014
"21043","Kentucky","Carter",688,15654.588305,5.6807314175,18.93079,182.05264,15.15439,5058,33,7.5440394281,78.497734066,15129
"21045","Kentucky","Casey",375,12947.038465,6.0442629135,12.60557,100.51514,18.84422,5958,32,9.2162140119,78.574875342,8595
"21047","Kentucky","Christian",1314,13574.234951,5.6226800007,60.8096,538.64949,160.19278,3532,41,7.3819831318,82.061068702,36106
"21049","Kentucky","Clark",825,13319.838141,5.3015365341,46.1067,125.99185,53.96508,2930,42,5.3938442001,88.75050221,23373
"21051","Kentucky","Clay",621,16673.937012,5.9347777824,39.5922,111.97068,20.08738,3899,24,8.3443358859,82.878239064,10765
"21053","Kentucky","Clinton",244,12682.703943,5.9280634155,53.96654,196.76432,32.88392,4510,38,8.2484298674,79.080276449,5213
"21055","Kentucky","Crittenden",213,13654.301897,5.5893420944,44.70772,11.1433,11.13462,5954,32,7.6664719626,77.286799887,5309
"21057","Kentucky","Cumberland",155,10295.65413,5.6540241756,51.02909,250,84.09014,5607,31,7.4333187582,78.559670782,3551
"21059","Kentucky","Daviess",1824,9961.9769439,5.291354525,55.30598,323.8029,65.87743,2852,49,6.1606306025,89.333527711,63044
"21061","Kentucky","Edmonson",245,8976.1368469,5.7272276089,8.13603,40.1671,16.30125,3573,42,7.9452338969,85.913218971,7654
"21063","Kentucky","Elliott",138,10154.707745,5.7127015199,13.5483,276.05245,41.13534,4676,34,5.0771208226,76.714722586,4202
"21065","Kentucky","Estill",398,16583.462761,5.8384432878,21.28867,129.16188,49.84335,4533,38,7.8480113636,75.898305085,7933
"21067","Kentucky","Fayette",4322,9020.9230393,5.2224025058,120.26365,599.39904,150.14968,2626,49,7.5805456775,90.953027147,193582
"21069","Kentucky","Fleming",344,11529.322796,5.6383754198,32.84288,58.28261,26.16431,3524,38,7.6860841424,79.062121474,8643
"21071","Kentucky","Floyd",1245,19361.15859,6.0990103699,56.69899,3712.63399,74.33244,5492,31,7.1464375224,82.807745505,20273
"21073","Kentucky","Franklin",1069,11856.056233,5.3262491875,36.76328,211.06034,77.50887,2861,33,6.4450291391,85.528649991,33526
"21075","Kentucky","Fulton",177,17912.769479,5.763245535,15.35627,31.5557,15.66907,4190,35,6.8483892769,85.765838011,3672
"21077","Kentucky","Gallatin",206,12176.765607,5.6610999884,45.58405,79.61783,11.41162,3593,38,6.588835212,84.061538462,5069
"21079","Kentucky","Garrard",370,11374.148533,5.6550648718,23.03882,39.26188,22.74149,2940,42,8.7490298455,85.750943396,10584
"21081","Kentucky","Grant",510,12411.430161,5.5106464316,39.61337,81.97041,31.37009,2835,39,6.5608023402,87.763941527,14442
"21083","Kentucky","Graves",818,10917.038763,5.5587433787,27.31121,98.73564,41.19521,5273,37,7.2523364486,81.281797626,22075
"21085","Kentucky","Grayson",694,13588.727912,5.8016907869,60.32273,126.74744,33.7952,3704,38,7.4822190612,80.178059763,15562
"21087","Kentucky","Green",238,11040.136294,5.9111961698,17.71322,261.59749,35.19578,2289,34,7.9464285714,80.791989076,6963
"21089","Kentucky","Greenup",866,12736.904766,5.5120977738,50.4923,218.61957,36.72005,4541,40,6.1249131023,81.98630137,23033
"21091","Kentucky","Hancock",165,9527.1460219,5.5098060486,NA,56.05381,66.51147,2972,43,5.8566552901,83.517104891,5319
"21093","Kentucky","Hardin",2094,10822.215988,5.4923352776,60.03208,456.03128,93.86566,2987,43,5.9304769257,89.15258135,68758
"21095","Kentucky","Harlan",1025,20676.676408,6.4199402062,34.39841,59.23235,31.1745,5625,20,6.6094928286,82.047619048,14513
"21097","Kentucky","Harrison",435,12273.085916,5.5431516694,52.77045,56.65722,36.64346,2176,38,6.2024990339,78.021826219,11731
"21099","Kentucky","Hart",412,10749.573176,5.9608762998,25.69373,121.67917,25.5102,3080,32,7.8980254936,82.650235392,10411
"21101","Kentucky","Henderson",966,11101.431194,5.6940397003,51.88477,149.59541,52.21814,3973,48,6.8643193027,88.655325604,27705
"21103","Kentucky","Henry",331,12702.269712,5.3787766984,57.48228,56.34508,38.04451,2844,47,7.6575171553,81.828534244,9334
"21105","Kentucky","Hickman",112,14520.680861,5.4619666329,NA,22.48707,22.6142,5397,24,7.2113896626,89.634146341,2855
"21107","Kentucky","Hopkins",1063,11560.283458,5.0383258473,99.69427,137.9955,49.09399,3379,42,6.8112059825,87.946502284,27546
"21109","Kentucky","Jackson",353,13111.550107,5.9742296759,23.10536,30.52503,30.83327,3614,25,7.447009841,82.59222333,6637
"21111","Kentucky","Jefferson",14950,12651.592031,5.1996599841,91.53153,406.53039,105.89618,2890,50,6.2969241947,90.060475057,493608
"21113","Kentucky","Jessamine",878,9935.1268728,5.234291572,74.59068,174.49152,36.86364,2157,43,7.5144508671,89.804021379,32720
"21115","Kentucky","Johnson",666,16084.194478,5.8066234148,57.63433,194.42937,13.48678,5692,30,6.6843861336,86.520411625,13021
"21117","Kentucky","Kenton",2554,8771.1135387,5.0053795672,87.31821,230.56134,55.1925,3598,45,5.394086782,91.377805394,107460
"21119","Kentucky","Knott",465,20880.826114,6.0746817372,21.34775,58.56944,36.03863,4185,31,7.1619812584,79.607195301,7141
"21121","Kentucky","Knox",873,15275.421715,5.9909803741,26.7478,93.97865,30.21047,3386,31,7.3186040673,83.604096768,15476
"21123","Kentucky","Larue",314,12354.828797,5.5712053633,13.30849,71.88133,19.785,2667,45,9.0554063949,85.88669125,9025
"21125","Kentucky","Laurel",1384,11683.959262,5.3035379944,38.36256,102.69211,39.75511,3526,36,7.1796171391,87.925319908,36143
"21127","Kentucky","Lawrence",441,14424.408913,5.8331100102,36.83241,1506.25,24.83084,4305,35,7.6503990178,79.967479675,8985
"21129","Kentucky","Lee",234,16473.256415,6.3384026107,NA,123.40601,13.77221,4026,26,6.7367119901,74.558710668,4098
"21131","Kentucky","Leslie",348,16776.780672,6.0420518939,19.45904,60.82725,19.81571,4309,24,5.3573711802,79.201841903,5940
"21133","Kentucky","Letcher",743,18645.980475,6.3633187939,56.46262,93.03237,38.29034,8833,24,7.0867591115,82.765626867,12111
"21135","Kentucky","Lewis",357,15648.997645,6.2767269233,15.40002,46.2499,30.87849,4206,32,7.5561606535,81.610601427,7329
"21137","Kentucky","Lincoln",637,14551.402225,5.5118420425,24.74941,104.94026,8.21018,2916,34,7.5728352452,83.343659645,14033
"21139","Kentucky","Livingston",274,13207.483085,5.6812824732,33.48588,67.47638,11.15698,4491,46,5.7257948497,83.066818961,5775
"21141","Kentucky","Logan",564,10817.256264,5.3102185466,21.60527,56.57109,25.11031,3247,45,6.6169576283,84.508331807,16581
"21143","Kentucky","Lyon",168,8310.0252819,5.1129867244,34.07929,54.42473,21.97561,2270,46,8.5484796328,90.618401207,6352
"21145","Kentucky","McCracken",1401,11387.19156,5.1446056129,100.80944,320.3417,93.34716,3337,50,6.5939899517,89.126690365,44192
"21147","Kentucky","McCreary",478,14729.70965,6.4285972896,5.91996,129.03226,11.97533,3307,27,8.0360038923,77.479892761,9218
"21149","Kentucky","McLean",189,8599.5552305,5.3201327621,NA,44.17937,10.98298,4280,45,7.0490008212,85.365853659,5849
"21151","Kentucky","Madison",1673,11055.100874,5.2387485381,47.53555,201.58164,47.27536,2544,41,6.0821669259,87.792059256,53834
"21153","Kentucky","Magoffin",348,18906.463502,6.3882564714,34.79168,178.12611,35.22057,4327,32,7.6134861172,83.041191937,6070
"21155","Kentucky","Marion",400,12580.975011,5.7676291996,50.69708,211.75759,30.34134,2853,52,6.1894947224,85.006587615,11549
"21157","Kentucky","Marshall",642,9526.8186096,5.4770421977,40.94746,34.65222,34.61623,2792,49,6.2192118227,84.47148289,21288
"21159","Kentucky","Martin",297,14340.516625,5.8676986562,35.90664,64.05564,9.01307,5243,29,6.628166426,81.143583227,6045
"21161","Kentucky","Mason",398,12340.344996,5.165563781,53.15693,492.84484,82.69344,2439,39,7.3181549379,81.954670131,10159
"21163","Kentucky","Meade",544,9457.390339,5.1010622159,23.23189,73.0145,23.33256,2888,42,6.2663703469,89.618447861,18981
"21165","Kentucky","Menifee",168,16657.394026,5.9744786751,48.43397,334.07572,16,4392,31,6.7346938776,76.07875995,3505
"21167","Kentucky","Mercer",494,10738.084164,5.3870146482,26.25821,129.887,21.83215,2919,34,6.47606671,85.564189559,14520
"21169","Kentucky","Metcalfe",255,12509.705016,5.8993095924,19.32554,104.9418,19.2864,3067,29,6.3622123147,82.473498233,6069
"21171","Kentucky","Monroe",280,11281.441729,5.6877013722,44.51171,79.60375,52.84016,8902,32,8.1175954366,80.636720454,6431
"21173","Kentucky","Montgomery",638,13179.622783,5.4034718714,49.61196,462.71953,52.87834,3031,41,6.5892300465,89.086757991,16486
"21175","Kentucky","Morgan",293,11957.93984,5.517110299,7.23589,245.04656,28.32861,2888,34,8.5892116183,82.030756267,8334
"21177","Kentucky","Muhlenberg",696,12122.998172,5.6249707682,32.57966,85.05627,26.26826,4047,51,6.8784218302,83.706123817,18552
"21179","Kentucky","Nelson",877,10516.376491,5.014202855,53.08081,155.03876,56.97164,2837,48,5.428199034,89.210624368,29768
"21181","Kentucky","Nicholas",174,11023.98269,5.7568695192,12.9668,39.03201,12.8123,2199,33,7.0580983202,76.320582878,4337
"21183","Kentucky","Ohio",532,11567.074308,5.7592004982,21.10773,50.7915,25.50261,4257,42,7.8733937224,81.16876024,13485
"21185","Kentucky","Oldham",723,5388.8566122,4.7290128611,59.6928,138.21011,40.32781,2228,52,3.6452113153,94.745513648,43106
"21187","Kentucky","Owen",253,12546.413964,5.5094918269,35.41704,53.03633,44.28698,2346,35,7.6409743076,75.639521239,6625
"21189","Kentucky","Owsley",158,23920.396795,6.0314289488,NA,174.95626,50.90354,5829,24,6.3857374392,72.841965471,2169
"21191","Kentucky","Pendleton",313,13014.59782,5.4161598144,27.38413,54.01756,13.62769,3254,40,6.7944250871,75.923495218,8605
"21193","Kentucky","Perry",1027,21360.107996,6.2486817651,114.57625,829.24852,73.09674,4986,28,6.6123971076,86.646595236,15518
"21195","Kentucky","Pike",1833,16442.455614,6.0878816671,74.92464,182.23072,78.17219,5172,25,7.0461137885,80.371385333,33207
"21197","Kentucky","Powell",370,16951.625863,5.7436709203,7.61441,115.63367,30.57403,2794,32,6.2358490566,77.20890041,7307
"21199","Kentucky","Pulaski",1577,12730.824151,5.844311536,71.84018,481.93863,69.91413,2691,40,7.9132001687,83.233024691,39384
"21201","Kentucky","Robertson",NA,NA,5.7905454332,NA,NA,0,1271,28,6.6666666667,71.80783818,1290
"21203","Kentucky","Rockcastle",491,16971.463533,5.6920445346,49.64319,55.58987,12.31375,4128,35,6.8321054672,78.920348475,9352
"21205","Kentucky","Rowan",462,13748.940412,5.6026947149,64.35783,606.33373,61.50566,4315,36,6.1705392372,92.092027822,12628
"21207","Kentucky","Russell",451,12997.235266,5.7078736672,38.55475,191.47656,27.50578,2629,45,7.5297598084,80.485436893,10226
"21209","Kentucky","Scott",849,8790.0696612,5.1106008045,58.36709,132.96104,42.3019,2213,46,4.4725087948,90.772638908,36233
"21211","Kentucky","Shelby",762,8676.2924079,5.0244265909,35.07975,185.80228,42.95708,2771,48,7.0206816636,91.759103641,29768
"21213","Kentucky","Simpson",399,11054.795175,5.471030428,25.35754,99.03441,50.12783,3238,39,5.8768714667,85.732865132,11927
"21215","Kentucky","Spencer",308,8169.9976089,5.0056164102,30.12653,19.48273,24.74757,2066,40,5.3892915595,88.586802605,13013
"21217","Kentucky","Taylor",557,13038.254049,5.1951568427,72.42234,268.50206,30.295,3299,42,6.3728380503,85.664509706,15284
"21219","Kentucky","Todd",253,11429.77289,5.507189417,16.28002,56.02689,8.06192,2648,40,12.645933484,74.01894452,6405
"21221","Kentucky","Trigg",342,12993.112414,5.3202694753,NA,27.83771,13.95479,2399,46,8.3159138417,76.912840985,8886
"21223","Kentucky","Trimble",217,12330.443384,5.4601974953,23.44666,34.85535,11.71097,3941,35,6.7017643711,79.066219103,5158
"21225","Kentucky","Union",304,10035.050989,5.4623917001,22.15003,83.93102,61.72363,5620,50,6.8735924802,88.982059282,8662
"21227","Kentucky","Warren",1998,9208.1630268,5.0961674958,65.59193,358.57666,65.78806,3257,46,9.2353799781,91.23561098,75073
"21229","Kentucky","Washington",228,10519.175185,5.2508314533,33.13453,163.03905,49.74712,3690,45,6.679092886,81.268817204,7539
"21231","Kentucky","Wayne",487,13029.295951,6.0376156961,51.17707,168.53933,30.48626,2529,37,7.8556121082,82.448928749,11174
"21233","Kentucky","Webster",321,15678.857738,5.680140782,15.60915,47.14757,15.71586,4789,45,9.1587112172,85.040650407,7556
"21235","Kentucky","Whitley",1026,16850.03563,5.6550542539,86.62931,1803.12288,75.93632,2988,36,6.7416876317,80.198968312,19212
"21237","Kentucky","Wolfe",251,22193.406371,6.4380214197,30.73613,222.85896,15.625,5662,24,7.5565251884,79.724950884,2972
"21239","Kentucky","Woodford",438,9362.7605143,4.9692782059,77.56233,132.02288,48.03784,2204,51,5.8405645084,90.905706041,17146
"22001","Louisiana","Acadia",1418,14439.606763,6.8804875854,36.65689,148.70152,44.05752,3439,52,8.3595811697,79.529936365,30473
"22003","Louisiana","Allen",552,13700.71989,6.4961050995,17.63124,108.53835,31.36201,3378,34,7.2192513369,77.124951038,12710
"22005","Louisiana","Ascension",1713,9275.6785968,6.0740449664,44.40324,124.58977,42.15916,2453,48,6.4776673936,90.969148868,74522
"22007","Louisiana","Assumption",432,12175.033347,6.6057296827,14.50046,34.72222,9.70685,3607,46,9.6904525112,80.439429929,11516
"22009","Louisiana","Avoyelles",909,14474.526044,7.2533232475,28.03548,197.87544,25.80579,4385,44,9.3150027427,75.880330124,20489
"22011","Louisiana","Beauregard",725,11152.101882,6.2069837998,43.73497,78.74657,19.14137,3061,39,8.9060402685,88.459571982,21367
"22013","Louisiana","Bienville",382,17835.858784,7.0062175961,15.65435,307.29419,31.64307,3552,45,7.1502057613,64.847926267,7732
"22015","Louisiana","Bossier",2009,8647.0678914,5.9528267531,47.2341,233.44505,54.92125,4590,43,8.2968941657,82.718833692,78302
"22017","Louisiana","Caddo",5341,14192.521052,6.5056869704,125.70144,784.94253,86.45344,4457,45,8.2337132279,82.883993384,139374
"22019","Louisiana","Calcasieu",3906,11760.695434,6.5928871511,78.91583,288.08261,58.78924,2761,46,8.0560314664,85.121111761,124217
"22021","Louisiana","Caldwell",272,13531.281149,6.5840560398,31.34469,138.4599,31.40046,5818,28,8.928067701,75.04069452,5729
"22023","Louisiana","Cameron",94,7693.8058892,6.6325654772,39.37008,20.97315,NA,1204,52,6.6028225806,82.104228122,3186
"22025","Louisiana","Catahoula",234,13444.669337,6.5194926345,11.35718,47.53981,23.34812,2793,35,8.3517176174,74.024707412,4588
"22027","Louisiana","Claiborne",323,11645.350094,6.664289268,49.86465,109.72933,36.37951,6234,47,9.5713644524,50.806933652,7957
"22029","Louisiana","Concordia",479,15586.252804,6.7420123074,21.76752,621.89055,49.67984,4034,36,9.2554291624,78.950570342,10259
"22031","Louisiana","De Soto",588,11308.52258,6.6146736898,18.57424,243.41669,7.44796,3698,47,8.0940315315,78.781696298,15701
"22033","Louisiana","East Baton Rouge",7984,12989.898247,6.2842953171,86.69736,474.95133,74.79847,2245,45,7.6140630841,89.97024081,257730
"22035","Louisiana","East Carroll",181,13141.216934,7.0261249116,41.55125,527.16357,28.6123,8444,46,8.790675085,67.145135566,3299
"22037","Louisiana","East Feliciana",498,14292.444807,6.4117257948,31.02699,452.44162,52.26026,2860,42,6.6481567176,79.605263158,12171
"22039","Louisiana","Evangeline",771,13358.55969,7.0281137683,65.18702,78.73024,34.39005,5222,44,8.1740768355,78.145424837,16654
"22041","Louisiana","Franklin",496,14083.292525,6.6807888238,55.92841,186.67358,15.5376,4890,34,9.4379084967,68.779757856,10236
"22043","Louisiana","Grant",466,11306.902456,6.5001918243,4.49721,77.5866,13.63636,3050,45,7.8550428224,77.66504517,12813
"22045","Louisiana","Iberia",1449,13642.223654,6.7711979309,46.39362,159.624,60.00556,2969,49,8.6272751726,85.295321746,37816
"22047","Louisiana","Iberville",721,13473.15316,6.2474363764,30.17704,297.12665,40.66969,2779,43,7.8532058228,83.865119652,17171
"22049","Louisiana","Jackson",355,11806.535306,6.5574537692,20.16671,115.2855,13.478,4141,44,7.364549695,73.616565512,9076
"22051","Louisiana","Jefferson",7571,10824.921551,6.4651352495,92.2322,325.52747,87.81734,3160,45,10.901531225,86.969590815,262782
"22053","Louisiana","Jefferson Davis",728,13402.696625,6.6333873025,37.10002,199.66406,21.85724,4239,45,8.3419273519,76.324333561,17723
"22055","Louisiana","Lafayette",3718,9850.2817447,6.0612541208,107.6964,422.82282,70.60266,2814,52,8.6672866235,90.942761959,149102
"22057","Louisiana","Lafourche",1705,10655.661585,6.7936566671,50.25435,210.40229,47.98164,2579,47,8.2025520205,85.028210819,54580
"22059","Louisiana","LaSalle",310,10507.947811,6.2675555618,53.93016,87.83784,20.36798,4595,43,8.9494910697,87.07761622,8256
"22061","Louisiana","Lincoln",690,10121.571138,6.1895478217,66.45622,464.95142,41.55499,3543,46,8.0373151053,79.586718281,23609
"22063","Louisiana","Livingston",2571,11381.527813,6.6100670614,20.5719,133.20457,37.05575,2934,44,7.097763134,90.588372727,84368
"22065","Louisiana","Madison",234,15091.348259,7.0947290695,20.41025,876.05451,31.65225,3474,42,6.8880510441,70.794701987,4830
"22067","Louisiana","Morehouse",764,17460.434734,7.0372278955,23.97602,400.75141,36.81584,3265,39,7.8731097962,71.510379384,14039
