"area_data_type","GEOID","county","state","total_area","mobilebb_3g_area_st_pct","mobilebb_3g_area_iv_pct","mobilebb_4g_area_st_pct","mobilebb_4g_area_iv_pct","mobilebb_5g_spd1_area_st_pct","mobilebb_5g_spd1_area_iv_pct","mobilebb_5g_spd2_area_st_pct","mobilebb_5g_spd2_area_iv_pct","year"
"Urban","26023","Branch","MI",27.7024475,0,0,1,1,1,0.897338403,0.954372624,0.72243346,"_2023"
"Urban","26025","Calhoun","MI",147.04417,0,0,1,1,1,0.996418338,1,0.983524355,"_2023"
"Urban","26027","Cass","MI",32.1264125,0,0,1,0.973770492,0.940983607,0.708196721,0.859016393,0.649180328,"_2023"
"Urban","26029","Charlevoix","MI",23.2784825,0,0,0.995475113,0.963800905,0.995475113,0.628959276,0.895927602,0.50678733,"_2023"
"Urban","26031","Cheboygan","MI",15.378545,0,0,0.993150685,0.979452055,0.98630137,0.657534247,0.910958904,0.582191781,"_2023"
"Urban","26033","Chippewa","MI",28.018445,0,0,0.992481203,0.977443609,0.977443609,0.827067669,0.936090226,0.69924812,"_2023"
"Urban","26035","Clare","MI",8.637265,0,0,1,1,0.792682927,0.012195122,0.43902439,0,"_2023"
"Urban","26037","Clinton","MI",80.263365,0,0,1,1,1,0.981627297,0.998687664,0.918635171,"_2023"
"Urban","26039","Crawford","MI",0.210665,0,0,1,0.5,1,0,1,0,"_2023"
"Urban","26041","Delta","MI",43.2916575,0,0,1,0.98296837,0.9513382,0.593673966,0.827250608,0.430656934,"_2023"
"Urban","26043","Dickinson","MI",29.703765,0,0,1,1,1,0.861702128,0.971631206,0.453900709,"_2023"
"Urban","26045","Eaton","MI",115.44442,0,0,1,1,1,0.917883212,0.996350365,0.79379562,"_2023"
"Urban","26047","Emmet","MI",38.76236,0,0,0.991847826,0.970108696,0.991847826,0.66576087,0.888586957,0.519021739,"_2023"
"Urban","26049","Genesee","MI",585.5433675,0,0,1,1,1,0.997301673,0.998920669,0.979492715,"_2023"
"Urban","26053","Gogebic","MI",10.322585,0,0,1,1,1,0.979591837,0.979591837,0.479591837,"_2023"
"Urban","26055","Grand Traverse","MI",124.71368,0,0,0.996621622,0.971283784,0.992398649,0.739864865,0.811655405,0.472128378,"_2023"
"Urban","26057","Gratiot","MI",23.2784825,0,0,1,1,1,0.986425339,0.968325792,0.914027149,"_2023"
"Urban","26059","Hillsdale","MI",16.9585325,0,0,1,1,1,0.950310559,0.900621118,0.565217391,"_2023"
"Urban","26061","Houghton","MI",25.2798,0,0,1,1,1,0.8625,0.945833333,0.608333333,"_2023"
"Urban","26065","Ingham","MI",253.008665,0,0,1,0.99958368,1,0.995836803,0.99958368,0.980849292,"_2023"
"Urban","26067","Ionia","MI",30.6517575,0,0,1,0.996563574,1,0.759450172,1,0.378006873,"_2023"
"Urban","26069","Iosco","MI",50.0329375,0,0,0.993684211,0.974736842,0.907368421,0.572631579,0.810526316,0.473684211,"_2023"
"Urban","26073","Isabella","MI",36.7610425,0,0,1,0.99713467,1,0.971346705,0.988538682,0.845272206,"_2023"
"Urban","26075","Jackson","MI",133.4562775,0,0,1,1,1,0.983425414,0.995264404,0.924230466,"_2023"
"Urban","26077","Kalamazoo","MI",293.3510125,0,0,1,0.998922801,1,0.997486535,0.999640934,0.983482944,"_2023"
"Urban","26081","Kent","MI",622.515075,0,0,1,0.999153976,1,0.994923858,0.999830795,0.976988156,"_2023"
"Urban","26087","Lapeer","MI",22.8571525,0,0,1,1,1,0.986175115,1,0.866359447,"_2023"
"Urban","26089","Leelanau","MI",10.11192,0,0,0.989583333,0.958333333,0.947916667,0.65625,0.864583333,0.53125,"_2023"
"Urban","26091","Lenawee","MI",61.1981825,0,0,1,0.99827883,0.99827883,0.683304647,0.944922547,0.549053356,"_2023"
"Urban","26093","Livingston","MI",302.1989425,0,0,1,0.995120251,1,0.968978738,0.985360753,0.915301499,"_2023"
"Urban","26097","Mackinac","MI",10.743915,0,0,0.980392157,0.970588235,0.980392157,0.715686275,0.901960784,0.480392157,"_2023"
"Urban","26099","Macomb","MI",652.429505,0,0,0.998869874,0.998546981,1,0.988860187,0.994672263,0.937197288,"_2023"
"Urban","26101","Manistee","MI",22.33049,0,0,1,0.995283019,0.990566038,0.655660377,0.905660377,0.556603774,"_2023"
"Urban","26103","Marquette","MI",43.9236525,0,0,1,0.983213429,0.983213429,0.805755396,0.851318945,0.489208633,"_2023"
"Urban","26105","Mason","MI",31.810415,0,0,1,0.970198675,0.983443709,0.80794702,0.854304636,0.675496689,"_2023"
"Urban","26107","Mecosta","MI",17.906525,0,0,1,1,1,0.911764706,0.988235294,0.835294118,"_2023"
"Urban","26109","Menominee","MI",12.21857,0,0,0.99137931,0.982758621,0.965517241,0.646551724,0.939655172,0.387931034,"_2023"
"Urban","26111","Midland","MI",80.47403,0,0,1,0.980366492,0.998691099,0.97382199,0.990837696,0.959424084,"_2023"
"Urban","26115","Monroe","MI",176.53727,0,0,0.998210024,0.997613365,1,0.974343675,0.999403341,0.900357995,"_2023"
"Urban","26117","Montcalm","MI",17.1691975,0,0,1,1,1,1,1,0.963190184,"_2023"
"Urban","26121","Muskegon","MI",219.51293,0,0,0.999040307,0.987044146,0.997600768,0.986084453,0.992802303,0.945777351,"_2023"
"Urban","26123","Newaygo","MI",9.5852575,0,0,1,1,1,0.967032967,1,0.714285714,"_2023"
"Urban","26125","Oakland","MI",1380.3824125,0,0,1,0.999389546,1,0.980389164,0.992979779,0.919725296,"_2023"
"Urban","26137","Otsego","MI",32.3370775,0,0,1,0.993485342,0.993485342,0.778501629,0.905537459,0.674267101,"_2023"
"Urban","26139","Ottawa","MI",370.6650675,0,0,0.998010799,0.992327366,1,0.993748224,0.998863313,0.968172776,"_2023"
"Urban","26143","Roscommon","MI",47.2942925,0,0,1,0.966592428,0.944320713,0.534521158,0.775055679,0.40311804,"_2023"
"Urban","26145","Saginaw","MI",192.54781,0,0,1,0.998905908,1,1,1,0.995076586,"_2023"
"Urban","26147","St. Clair","MI",158.9467425,0,0,0.993373095,0.982107356,0.992047714,0.964877402,0.982770046,0.913187541,"_2023"
"Urban","26149","St. Joseph","MI",39.394355,0,0,1,0.997326203,1,0.826203209,0.911764706,0.737967914,"_2023"
"Urban","26151","Sanilac","MI",8.215935,0,0,1,0.923076923,0.551282051,0.269230769,0.435897436,0.166666667,"_2023"
"Urban","26155","Shiawassee","MI",43.5023225,0,0,1,1,1,0.905569007,0.949152542,0.682808717,"_2023"
"Urban","26157","Tuscola","MI",11.0599125,0,0,1,0.99047619,0.961904762,0.466666667,0.857142857,0.419047619,"_2023"
"Urban","26159","Van Buren","MI",49.084945,0,0,1,0.982832618,1,0.860515021,0.954935622,0.759656652,"_2023"
"Urban","26161","Washtenaw","MI",326.8467475,0,0,1,0.999677731,1,0.993232356,0.995810506,0.965194973,"_2023"
"Urban","26163","Wayne","MI",1353.2066275,0,0,0.998754573,0.997820503,0.999922161,0.994084222,0.998287538,0.963882619,"_2023"
"Urban","26165","Wexford","MI",31.59975,0,0,1,1,0.996666667,0.73,0.95,0.616666667,"_2023"
"Urban","27003","Anoka","MN",372.9823825,0,0,1,0.996611127,1,0.990115787,1,0.947190059,"_2023"
"Urban","27005","Becker","MN",47.0836275,0,0,1,1,0.932885906,0.395973154,0.782997763,0.219239374,"_2023"
"Urban","27007","Beltrami","MN",37.3930375,0,0,1,0.971830986,0.949295775,0.492957746,0.752112676,0.321126761,"_2023"
"Urban","27009","Benton","MN",26.54379,0,0,1,1,1,0.996031746,1,0.964285714,"_2023"
"Urban","27013","Blue Earth","MN",47.7156225,0,0,1,1,1,0.982339956,1,0.938189845,"_2023"
"Urban","27015","Brown","MN",14.6412175,0,0,1,0.992805755,1,0.834532374,0.949640288,0.683453237,"_2023"
"Urban","27017","Carlton","MN",22.8571525,0,0,1,1,1,0.926267281,0.861751152,0.69124424,"_2023"
"Urban","27019","Carver","MN",106.7018225,0,0,1,1,1,0.961500494,0.998025666,0.875616979,"_2023"
"Urban","27023","Chippewa","MN",11.0599125,0,0,1,0.99047619,1,0.952380952,0.980952381,0.79047619,"_2023"
"Urban","27025","Chisago","MN",39.815685,0,0,1,0.981481481,1,0.645502646,0.992063492,0.470899471,"_2023"
"Urban","27027","Clay","MN",44.3449825,0,0,1,1,1,0.990498812,0.990498812,0.945368171,"_2023"
"Urban","27035","Crow Wing","MN",42.2383325,0,0,1,0.965087282,0.987531172,0.780548628,0.895261845,0.633416459,"_2023"
"Urban","27037","Dakota","MN",427.1232875,0,0,1,0.999260173,1,0.978298397,0.999753391,0.900863132,"_2023"
"Urban","27039","Dodge","MN",8.7425975,0,0,1,1,1,0.56626506,0.951807229,0.240963855,"_2023"
"Urban","27041","Douglas","MN",73.8380825,0,0,1,0.980028531,0.991440799,0.415121255,0.895863053,0.134094151,"_2023"
"Urban","27047","Freeborn","MN",28.439775,0,0,1,1,1,0.966666667,0.966666667,0.740740741,"_2023"
"Urban","27049","Goodhue","MN",21.8038275,0,0,1,0.980676329,0.961352657,0.429951691,0.811594203,0.323671498,"_2023"
"Urban","27053","Hennepin","MN",967.4790125,0,0,1,0.999129015,1,0.988568318,0.999455634,0.93391399,"_2023"
"Urban","27055","Houston","MN",9.479925,0,0,1,0.977777778,0.988888889,0.966666667,0.988888889,0.933333333,"_2023"
"Urban","27059","Isanti","MN",23.2784825,0,0,1,1,1,0.963800905,1,0.904977376,"_2023"
"Urban","27061","Itasca","MN",27.4917825,0,0,1,1,0.98467433,0.597701149,0.91954023,0.521072797,"_2023"
"Urban","27067","Kandiyohi","MN",56.3528875,0,0,1,1,1,0.880373832,0.981308411,0.639252336,"_2023"
"Urban","27071","Koochiching","MN",17.5905275,0,0,1,0.892215569,0.808383234,0.329341317,0.622754491,0.143712575,"_2023"
"Urban","27079","Le Sueur","MN",4.7399625,0,0,1,1,1,0.666666667,1,0.222222222,"_2023"
"Urban","27083","Lyon","MN",20.855835,0,0,1,1,1,0.873737374,1,0.848484848,"_2023"
"Urban","27085","McLeod","MN",28.5451075,0,0,1,1,1,1,1,0.926199262,"_2023"
"Urban","27091","Martin","MN",10.6385825,0,0,1,1,1,0.96039604,0.99009901,0.801980198,"_2023"
"Urban","27093","Meeker","MN",9.69059,0,0,1,1,1,1,1,1,"_2023"
"Urban","27095","Mille Lacs","MN",7.4786075,0,0,1,1,1,0.985915493,1,0.971830986,"_2023"
"Urban","27097","Morrison","MN",19.4865125,0,0,1,1,1,0.940540541,0.945945946,0.902702703,"_2023"
"Urban","27099","Mower","MN",26.2277925,0,0,1,1,1,0.807228916,0.987951807,0.602409639,"_2023"
"Urban","27103","Nicollet","MN",28.439775,0,0,1,0.996296296,1,0.985185185,0.996296296,0.885185185,"_2023"
"Urban","27105","Nobles","MN",17.69586,0,0,1,1,1,0.994047619,0.994047619,0.851190476,"_2023"
"Urban","27109","Olmsted","MN",145.148185,0,0,1,0.995645864,1,0.989840348,0.998548621,0.931785196,"_2023"
"Urban","27111","Otter Tail","MN",21.1718325,0,0,1,0.995024876,0.895522388,0.253731343,0.63681592,0.124378109,"_2023"
"Urban","27113","Pennington","MN",13.1665625,0,0,1,1,1,0.944,0.952,0.776,"_2023"
"Urban","27119","Polk","MN",23.2784825,0,0,1,1,1,0.981900452,0.986425339,0.963800905,"_2023"
"Urban","27121","Pope","MN",10.322585,0,0,1,1,0.989795918,0.255102041,0.683673469,0.153061224,"_2023"
"Urban","27123","Ramsey","MN",416.69537,0,0,1,0.998483316,1,0.989383215,0.999747219,0.940343782,"_2023"
"Urban","27127","Redwood","MN",8.637265,0,0,1,1,1,0.951219512,0.975609756,0.890243902,"_2023"
"Urban","27131","Rice","MN",48.242285,0,0,1,1,1,0.995633188,1,0.868995633,"_2023"
"Urban","27133","Rock","MN",6.0039525,0,0,1,1,0.929824561,0.035087719,0.350877193,0,"_2023"
"Urban","27137","St. Louis","MN",167.478675,0,0,1,0.998742138,1,0.96163522,0.987421384,0.864150943,"_2023"
"Urban","27139","Scott","MN",157.4720875,0,0,1,0.995986622,1,0.94916388,0.998662207,0.820735786,"_2023"
"Urban","27141","Sherburne","MN",78.78871,0,0,1,0.997326203,1,0.962566845,0.995989305,0.885026738,"_2023"
"Urban","27145","Stearns","MN",124.924345,0,0,1,0.99915683,1,0.988195616,1,0.949409781,"_2023"
"Urban","27147","Steele","MN",31.59975,0,0,1,1,0.996666667,0.76,0.943333333,0.613333333,"_2023"
"Urban","27149","Stevens","MN",8.3212675,0,0,1,1,1,0.594936709,0.987341772,0.291139241,"_2023"
"Urban","27153","Todd","MN",0.84266,0,0,1,1,1,0.25,1,0.25,"_2023"
"Urban","27157","Wabasha","MN",6.109285,0,0,1,1,1,0.982758621,1,0.655172414,"_2023"
"Urban","27159","Wadena","MN",6.109285,0,0,1,1,1,0.034482759,0.482758621,0,"_2023"
"Urban","27161","Waseca","MN",10.53325,0,0,1,1,1,1,0.96,0.89,"_2023"
"Urban","27163","Washington","MN",295.562995,0,0,1,0.988595866,1,0.939771917,0.995010691,0.856735567,"_2023"
"Urban","27167","Wilkin","MN",6.0039525,0,0,1,1,1,0.350877193,0.719298246,0.052631579,"_2023"
"Urban","27169","Winona","MN",34.759725,0,0,1,0.927272727,0.966666667,0.378787879,0.806060606,0.16969697,"_2023"
"Urban","27171","Wright","MN",128.08432,0,0,1,0.999177632,1,0.983552632,1,0.941611842,"_2023"
"Urban","28001","Adams","MS",40.9743425,0,0,1,1,0.992287918,0.555269923,0.948586118,0.36503856,"_2023"
"Urban","28003","Alcorn","MS",33.074405,0,0,1,1,1,0.958598726,0.987261146,0.640127389,"_2023"
"Urban","28007","Attala","MS",14.535885,0,0,1,1,1,0.913043478,0.963768116,0.746376812,"_2023"
"Urban","28011","Bolivar","MS",19.80251,0,0,1,1,1,0.904255319,1,0.526595745,"_2023"
"Urban","28025","Clay","MS",16.8532,0,0,1,1,1,0.74375,0.9625,0.30625,"_2023"
"Urban","28027","Coahoma","MS",18.0118575,0,0,1,1,1,0.614035088,0.941520468,0.251461988,"_2023"
"Urban","28029","Copiah","MS",9.7959225,0,0,1,1,1,0.956989247,1,0.806451613,"_2023"
"Urban","28033","DeSoto","MS",256.2739725,0,0,1,0.997533909,1,0.997122894,0.99917797,0.978627209,"_2023"
"Urban","28035","Forrest","MS",91.1126125,0,0,1,1,1,0.994219653,0.996531792,0.938728324,"_2023"
"Urban","28043","Grenada","MS",17.8011925,0,0,1,1,0.98816568,0.443786982,0.816568047,0.25443787,"_2023"
"Urban","28045","Hancock","MS",66.780805,0,0,1,1,1,0.995268139,0.996845426,0.90851735,"_2023"
"Urban","28047","Harrison","MS",314.101515,0,0,1,0.999664655,1,0.995975855,0.999329309,0.977531858,"_2023"
"Urban","28049","Hinds","MS",285.029745,0,0,1,0.999260902,1,1,1,1,"_2023"
"Urban","28059","Jackson","MS",184.0158775,0,0,1,1,1,0.995420721,0.996565541,0.972524327,"_2023"
"Urban","28067","Jones","MS",50.4542675,0,0,1,1,0.897703549,0.417536534,0.707724426,0.189979123,"_2023"
"Urban","28071","Lafayette","MS",62.0408425,0,0,1,1,1,1,0.967741935,0.772495756,"_2023"
"Urban","28073","Lamar","MS",71.415435,0,0,1,1,1,1,1,0.983775811,"_2023"
"Urban","28075","Lauderdale","MS",75.1020725,0,0,1,0.998597475,1,0.694249649,0.932678822,0.438990182,"_2023"
"Urban","28081","Lee","MS",111.5471175,0,0,1,1,0.965061379,0.42776204,0.808309726,0.202077432,"_2023"
"Urban","28083","Leflore","MS",26.8597875,0,0,1,1,0.996078431,0.556862745,0.976470588,0.349019608,"_2023"
"Urban","28085","Lincoln","MS",24.5424725,0,0,1,1,1,0.776824034,0.789699571,0.278969957,"_2023"
"Urban","28087","Lowndes","MS",52.034255,0,0,1,1,1,1,0.957489879,0.732793522,"_2023"
"Urban","28089","Madison","MS",162.5280475,0,0,1,1,1,1,1,1,"_2023"
"Urban","28091","Marion","MS",16.01054,0,0,1,1,0.782894737,0.217105263,0.578947368,0.092105263,"_2023"
"Urban","28093","Marshall","MS",13.271895,0,0,1,1,1,0.944444444,1,0.698412698,"_2023"
"Urban","28095","Monroe","MS",14.2198875,0,0,1,1,0.985185185,0.837037037,0.777777778,0.555555556,"_2023"
"Urban","28099","Neshoba","MS",17.906525,0,0,1,1,1,1,0.958823529,0.823529412,"_2023"
"Urban","28105","Oktibbeha","MS",49.71694,0,0,1,1,1,0.656779661,0.911016949,0.453389831,"_2023"
"Urban","28107","Panola","MS",15.4838775,0,0,1,1,1,1,1,0.952380952,"_2023"
"Urban","28109","Pearl River","MS",39.60502,0,0,1,0.978723404,0.997340426,0.409574468,0.920212766,0.268617021,"_2023"
"Urban","28113","Pike","MS",32.1264125,0,0,1,1,1,0.937704918,0.91147541,0.383606557,"_2023"
"Urban","28117","Prentiss","MS",16.3265375,0,0,1,1,1,0.490322581,0.974193548,0.258064516,"_2023"
"Urban","28121","Rankin","MS",212.2449875,0,0,1,1,1,1,1,1,"_2023"
"Urban","28133","Sunflower","MS",12.850565,0,0,1,1,0.991803279,0.663934426,0.926229508,0.344262295,"_2023"
"Urban","28137","Tate","MS",10.322585,0,0,1,1,1,0.948979592,1,0.663265306,"_2023"
"Urban","28145","Union","MS",20.9611675,0,0,1,1,1,0.618090452,0.979899497,0.371859296,"_2023"
"Urban","28149","Warren","MS",60.67152,0,0,1,0.982638889,0.987847222,0.828125,0.904513889,0.619791667,"_2023"
"Urban","28151","Washington","MS",41.3956725,0,0,1,1,1,0.832061069,1,0.519083969,"_2023"
"Urban","28163","Yazoo","MS",23.17315,0,0,1,1,1,0.572727273,1,0.213636364,"_2023"
"Urban","29001","Adair","MO",22.4358225,0,0,1,1,1,1,0.906103286,0.671361502,"_2023"
"Urban","29003","Andrew","MO",11.9025725,0,0,1,1,1,0.973451327,0.92920354,0.82300885,"_2023"
"Urban","29007","Audrain","MO",17.69586,0,0,1,1,1,1,0.994047619,0.851190476,"_2023"
"Urban","29009","Barry","MO",10.2172525,0,0,1,1,1,1,1,0.927835052,"_2023"
"Urban","29019","Boone","MO",173.9039575,0,0,1,0.990308904,1,0.990308904,0.992731678,0.949121744,"_2023"
"Urban","29021","Buchanan","MO",103.015185,0,0,1,1,1,0.944785276,0.991820041,0.856850716,"_2023"
"Urban","29023","Butler","MO",40.237015,0,0,1,1,1,0.976439791,0.976439791,0.709424084,"_2023"
"Urban","29027","Callaway","MO",35.4970525,0,0,1,0.997032641,1,1,1,0.90504451,"_2023"
"Urban","29029","Camden","MO",102.80452,0,0,1,0.988729508,0.973360656,0.672131148,0.889344262,0.462090164,"_2023"
"Urban","29031","Cape Girardeau","MO",81.106025,0,0,0.998701299,0.997402597,1,0.998701299,1,0.983116883,"_2023"
"Urban","29037","Cass","MO",108.3871425,0,0,1,0.999028183,1,0.940719145,0.996112731,0.880466472,"_2023"
"Urban","29043","Christian","MO",62.567505,0,0,1,1,1,0.976430976,0.994949495,0.922558923,"_2023"
"Urban","29047","Clay","MO",283.97642,0,0,1,0.99888724,1,0.954005935,0.992952522,0.884643917,"_2023"
"Urban","29049","Clinton","MO",6.951945,0,0,1,1,1,0.984848485,1,0.878787879,"_2023"
"Urban","29051","Cole","MO",88.1633025,0,0,1,0.995221027,1,0.996415771,0.995221027,0.965352449,"_2023"
"Urban","29053","Cooper","MO",14.957215,0,0,1,1,1,0.957746479,0.873239437,0.633802817,"_2023"
"Urban","29055","Crawford","MO",3.2653075,0,0,1,1,1,0.774193548,0.903225806,0.580645161,"_2023"
"Urban","29063","DeKalb","MO",4.5292975,0,0,1,1,1,0.976744186,1,0.906976744,"_2023"
"Urban","29065","Dent","MO",8.00527,0,0,1,1,1,0.907894737,0.618421053,0.302631579,"_2023"
"Urban","29069","Dunklin","MO",16.8532,0,0,1,1,1,0.98125,0.96875,0.875,"_2023"
"Urban","29071","Franklin","MO",79.420705,0,0,1,0.99867374,0.99867374,0.884615385,0.962864721,0.709549072,"_2023"
"Urban","29077","Greene","MO",310.94154,0,0,1,0.999661247,0.999322493,0.9600271,0.986449864,0.872289973,"_2023"
"Urban","29079","Grundy","MO",11.9025725,0,0,1,1,0.991150442,0.539823009,0.911504425,0.318584071,"_2023"
"Urban","29083","Henry","MO",15.4838775,0,0,1,1,1,1,0.993197279,0.823129252,"_2023"
"Urban","29091","Howell","MO",26.12246,0,0,1,1,1,0.975806452,0.939516129,0.661290323,"_2023"
"Urban","29095","Jackson","MO",678.6572975,0,0,1,0.997982306,0.999689586,0.975942884,0.994412541,0.904857985,"_2023"
"Urban","29097","Jasper","MO",143.884195,0,0,1,1,1,0.964128843,0.977306003,0.836749634,"_2023"
"Urban","29099","Jefferson","MO",246.89938,0,0,1,0.989761092,0.989334471,0.925767918,0.964590444,0.843856655,"_2023"
"Urban","29101","Johnson","MO",39.815685,0,0,1,0.994708995,1,0.915343915,0.904761905,0.756613757,"_2023"
"Urban","29105","Laclede","MO",31.0730875,0,0,1,1,1,0.93220339,0.813559322,0.393220339,"_2023"
"Urban","29107","Lafayette","MO",12.9558975,0,0,1,1,1,1,1,0.943089431,"_2023"
"Urban","29109","Lawrence","MO",17.063865,0,0,1,1,1,0.99382716,0.981481481,0.679012346,"_2023"
"Urban","29113","Lincoln","MO",23.805145,0,0,1,0.995575221,1,0.955752212,0.986725664,0.761061947,"_2023"
"Urban","29115","Linn","MO",8.215935,0,0,1,1,1,0.5,0.974358974,0.243589744,"_2023"
"Urban","29117","Livingston","MO",15.2732125,0,0,1,1,1,0.993103448,0.944827586,0.862068966,"_2023"
"Urban","29119","McDonald","MO",1.26399,0,0,1,1,1,1,1,0.75,"_2023"
"Urban","29121","Macon","MO",13.48256,0,0,1,1,1,0.9921875,0.953125,0.734375,"_2023"
"Urban","29123","Madison","MO",8.215935,0,0,1,1,1,0.987179487,1,0.858974359,"_2023"
"Urban","29127","Marion","MO",25.911795,0,0,1,0.991869919,1,0.975609756,0.987804878,0.804878049,"_2023"
"Urban","29131","Miller","MO",14.4305525,0,0,1,0.98540146,1,0.919708029,0.97080292,0.708029197,"_2023"
"Urban","29143","New Madrid","MO",4.63463,0,0,1,1,1,1,1,0.931818182,"_2023"
"Urban","29145","Newton","MO",49.506275,0,0,1,1,1,0.959574468,0.987234043,0.831914894,"_2023"
"Urban","29147","Nodaway","MO",14.4305525,0,0,1,1,1,0.817518248,1,0.525547445,"_2023"
"Urban","29155","Pemiscot","MO",8.637265,0,0,1,1,1,0.780487805,0.975609756,0.62195122,"_2023"
"Urban","29157","Perry","MO",14.957215,0,0,1,1,1,0.915492958,0.978873239,0.873239437,"_2023"
"Urban","29159","Pettis","MO",43.186325,0,0,1,0.997560976,1,0.992682927,1,0.87804878,"_2023"
"Urban","29161","Phelps","MO",30.0197625,0,0,1,1,1,0.929824561,0.98245614,0.659649123,"_2023"
"Urban","29165","Platte","MO",166.00402,0,0,1,0.990482234,0.998096447,0.944162437,0.984137056,0.876903553,"_2023"
"Urban","29167","Polk","MO",14.957215,0,0,1,1,1,0.683098592,0.985915493,0.528169014,"_2023"
"Urban","29169","Pulaski","MO",66.6754725,0,0,1,0.979462875,0.77093207,0.54028436,0.601895735,0.31121643,"_2023"
"Urban","29173","Ralls","MO",1.895985,0,0,1,1,1,1,1,0.777777778,"_2023"
"Urban","29175","Randolph","MO",29.8090975,0,0,1,1,1,1,0.964664311,0.696113074,"_2023"
"Urban","29177","Ray","MO",11.6919075,0,0,1,1,1,0.810810811,0.972972973,0.612612613,"_2023"
"Urban","29183","St. Charles","MO",391.41557,0,0,1,0.988428418,0.997578041,0.979009688,0.991119483,0.925995694,"_2023"
"Urban","29186","Ste. Genevieve","MO",8.4266,0,0,1,0.9875,1,0.9125,1,0.7875,"_2023"
"Urban","29187","St. Francois","MO",52.9822475,0,0,1,0.998011928,0.996023857,0.928429423,0.954274354,0.741550696,"_2023"
"Urban","29189","St. Louis","MO",994.549465,0,0,0.99989409,0.98633764,0.998623173,0.959754289,0.982736708,0.86475323,"_2023"
"Urban","29195","Saline","MO",17.5905275,0,0,1,0.994011976,1,0.988023952,0.988023952,0.904191617,"_2023"
"Urban","29201","Scott","MO",41.3956725,0,0,1,1,1,0.977099237,0.96692112,0.824427481,"_2023"
"Urban","29207","Stoddard","MO",20.3291725,0,0,1,1,1,0.968911917,0.979274611,0.81865285,"_2023"
"Urban","29209","Stone","MO",28.861105,0,0,1,0.97080292,0.97810219,0.715328467,0.806569343,0.302919708,"_2023"
"Urban","29213","Taney","MO",98.4858875,0,0,1,0.998930481,0.994652406,0.863101604,0.904812834,0.499465241,"_2023"
"Urban","29215","Texas","MO",0.42133,0,0,1,1,1,1,1,0,"_2023"
"Urban","29217","Vernon","MO",15.58921,0,0,1,1,1,0.844594595,0.952702703,0.77027027,"_2023"
"Urban","29219","Warren","MO",15.58921,0,0,1,0.993243243,0.986486486,0.614864865,0.952702703,0.425675676,"_2023"
"Urban","29225","Webster","MO",13.3772275,0,0,1,1,1,0.968503937,0.834645669,0.472440945,"_2023"
"Urban","29229","Wright","MO",7.794605,0,0,1,1,1,1,0.986486486,0.567567568,"_2023"
"Urban","29510","St. Louis city","MO",167.900005,0,0,1,0.998117942,1,0.996235885,0.999372647,0.967377666,"_2023"
"Urban","30001","Beaverhead","MT",7.58394,0,0,1,1,1,0.569444444,0.930555556,0.208333333,"_2023"
"Urban","30013","Cascade","MT",85.6353225,0,0,1,1,1,0.990159902,0.992619926,0.864698647,"_2023"
"Urban","30017","Custer","MT",12.5345675,0,0,1,1,1,1,1,0.714285714,"_2023"
"Urban","30021","Dawson","MT",13.693225,0,0,1,1,0.923076923,0.292307692,0.623076923,0.138461538,"_2023"
"Urban","30023","Deer Lodge","MT",7.373275,0,0,1,1,1,1,1,0.914285714,"_2023"
"Urban","30027","Fergus","MT",7.794605,0,0,1,1,1,0.986486486,1,0.540540541,"_2023"
"Urban","30029","Flathead","MT",84.266,0,0,1,1,1,0.98125,0.99125,0.92375,"_2023"
"Urban","30031","Gallatin","MT",91.7446075,0,0,1,1,0.997703789,0.979334099,0.982778416,0.886337543,"_2023"
"Urban","30041","Hill","MT",11.37591,0,0,1,1,1,0.712962963,0.990740741,0.518518519,"_2023"
"Urban","30047","Lake","MT",12.3239025,0,0,1,1,1,0.931623932,1,0.777777778,"_2023"
"Urban","30049","Lewis and Clark","MT",86.37265,0,0,1,1,1,0.98902439,1,0.93902439,"_2023"
"Urban","30053","Lincoln","MT",10.0065875,0,0,1,1,1,1,1,0.989473684,"_2023"
"Urban","30063","Missoula","MT",121.975035,0,0,1,0.990500864,1,0.961139896,0.968911917,0.816062176,"_2023"
"Urban","30067","Park","MT",11.79724,0,0,1,1,1,1,1,1,"_2023"
"Urban","30081","Ravalli","MT",9.901255,0,0,1,1,1,1,1,0.957446809,"_2023"
"Urban","30083","Richland","MT",18.0118575,0,0,1,1,1,0.713450292,0.970760234,0.34502924,"_2023"
"Urban","30093","Silver Bow","MT",40.9743425,0,0,1,1,1,1,1,0.969151671,"_2023"
"Urban","30111","Yellowstone","MT",161.36939,0.142950392,0.088120104,1,0.999347258,1,0.990861619,0.997389034,0.835509138,"_2023"
"Urban","31001","Adams","NE",32.1264125,1,1,1,1,0.990163934,0.842622951,0.904918033,0.455737705,"_2023"
"Urban","31013","Box Butte","NE",12.1132375,1,1,1,1,0.469565217,0.295652174,0.347826087,0.260869565,"_2023"
"Urban","31019","Buffalo","NE",45.1876425,1,0.995337995,1,1,1,0.920745921,0.955710956,0.517482517,"_2023"
"Urban","31025","Cass","NE",7.58394,0,0,1,1,1,0.958333333,0.888888889,0.666666667,"_2023"
"Urban","31033","Cheyenne","NE",10.95458,0.980769231,0.692307692,1,1,0.990384615,0.653846154,0.923076923,0.355769231,"_2023"
